Categoria,Instância,Região,SO,Tenancy,vCPU,RAM_GiB,GPU,Preço_USD,Indice_custo_beneficio,Cluster,PCA1,PCA2
Computação Acelerada,p4d.24xlarge,South America (Sao Paulo),SUSE,Shared,96,1152.0,8,35.6819,34.97571597924998,1,9.761899489830768,-1.3586186385122418
Computação Acelerada,p4d.24xlarge,South America (Sao Paulo),SUSE,Dedicated,96,1152.0,8,39.23759,31.806234786591126,1,10.052286605845485,-1.557212308418726
Computação Acelerada,p4d.24xlarge,Asia Pacific (Tokyo),Linux,Shared,96,1152.0,8,30.09784,41.46476956485914,1,9.295611307633711,-1.1199487107944568
Computação Acelerada,p4d.24xlarge,Asia Pacific (Tokyo),Linux,Dedicated,96,1152.0,8,33.107624,37.695245058962854,1,9.541766193497027,-1.2971808789843804
Computação Acelerada,p4d.24xlarge,Asia Pacific (Tokyo),RHEL,Shared,96,1152.0,8,31.13464,40.08397077981309,1,9.386122960335449,-1.1881063028673162
Computação Acelerada,p4d.24xlarge,Asia Pacific (Tokyo),RHEL,Dedicated,96,1152.0,8,34.144424,36.550623902749095,1,9.632331806972608,-1.364815865834396
Computação Acelerada,p4d.24xlarge,Asia Pacific (Tokyo),SUSE,Shared,96,1152.0,8,30.22284,41.29327356396685,1,9.3120599539987,-1.0931920296270978
Computação Acelerada,p4d.24xlarge,Asia Pacific (Tokyo),SUSE,Dedicated,96,1152.0,8,33.232624,37.553459516167,1,9.55822162797026,-1.2703584556015073
Armazenamento,i3.large,US East (N. Virginia),Linux,Shared,2,15.25,0,0.156,110.57692307692308,0,-0.5483622556405212,0.10795507807823512
Armazenamento,i3.large,US East (N. Virginia),Linux,Dedicated,2,15.25,0,0.172,100.29069767441861,0,-0.5455168631478593,0.04073234552794858
Armazenamento,i3.large,US East (N. Virginia),Windows,Shared,2,15.25,0,0.248,69.55645161290323,0,-0.5695059730403818,0.006040339661206151
Armazenamento,i3.large,US East (N. Virginia),Windows,Dedicated,2,15.25,0,0.172,100.29069767441861,0,-0.5647196415420828,0.03340996305017653
Armazenamento,i3.large,US East (N. Virginia),RHEL,Shared,2,15.25,0,0.185,93.24324324324324,0,-0.542899709237667,0.04638429075637497
Armazenamento,i3.large,US East (N. Virginia),RHEL,Dedicated,2,15.25,0,0.2,86.25,0,-0.5393827256166981,-0.01351028868880889
Armazenamento,i3.large,US East (N. Virginia),SUSE,Shared,2,15.25,0,0.256,67.3828125,0,-0.543762573221861,0.040551954759680625
Armazenamento,i3.large,US East (N. Virginia),SUSE,Dedicated,2,15.25,0,0.272,63.41911764705882,0,-0.5394726381499496,-0.012680513331061988
Armazenamento,i3.large,US West (Oregon),Linux,Shared,2,15.25,0,0.156,110.57692307692308,0,-0.5486313816721644,0.05163427759766935
Armazenamento,i3.large,US West (Oregon),Linux,Dedicated,2,15.25,0,0.172,100.29069767441861,0,-0.5457859891795025,-0.015588454952617192
Armazenamento,i3.large,US West (Oregon),Windows,Shared,2,15.25,0,0.156,110.57692307692308,0,-0.5678341600663879,0.044311895119897304
Armazenamento,i3.large,US West (Oregon),Windows,Dedicated,2,15.25,0,0.264,65.3409090909091,0,-0.5655427049923761,-0.10407020822507745
Armazenamento,i3.large,US West (Oregon),RHEL,Shared,2,15.25,0,0.185,93.24324324324324,0,-0.5431688352693101,-0.009936509724190787
Armazenamento,i3.large,US West (Oregon),RHEL,Dedicated,2,15.25,0,0.2,86.25,0,-0.5396518516483413,-0.06983108916937467
Armazenamento,i3.large,US West (Oregon),SUSE,Shared,2,15.25,0,0.256,67.3828125,0,-0.5440316992535041,-0.015768845720885133
Armazenamento,i3.large,US West (Oregon),SUSE,Dedicated,2,15.25,0,0.272,63.41911764705882,0,-0.5397417641815928,-0.06900131381162775
Armazenamento,i3.large,South America (Sao Paulo),Linux,Shared,2,15.25,0,0.249,69.27710843373494,0,-0.5350611869375849,-0.06496344631491235
Armazenamento,i3.large,South America (Sao Paulo),Linux,Dedicated,2,15.25,0,0.274,62.95620437956204,0,-0.5305828480964381,-0.12378592386895773
Armazenamento,i3.large,South America (Sao Paulo),Windows,Shared,2,15.25,0,0.341,50.58651026392962,0,-0.5511030780180833,-0.11746745744716026
Armazenamento,i3.large,South America (Sao Paulo),Windows,Dedicated,2,15.25,0,0.274,62.95620437956204,0,-0.5497856264906615,-0.13110830634672976
Armazenamento,i3.large,South America (Sao Paulo),RHEL,Shared,2,15.25,0,0.278,62.05035971223021,0,-0.5272894555932542,-0.10416998596326954
Armazenamento,i3.large,South America (Sao Paulo),RHEL,Dedicated,2,15.25,0,0.303,56.93069306930693,0,-0.5225366635763206,-0.160334409288816
Armazenamento,i3.large,South America (Sao Paulo),SUSE,Shared,2,15.25,0,0.349,49.42693409742121,0,-0.5251279897810371,-0.08071196093325035
Armazenamento,i3.large,South America (Sao Paulo),SUSE,Dedicated,2,15.25,0,0.374,46.12299465240642,0,-0.5199603487998923,-0.13285860949503853
Armazenamento,i3.large,Asia Pacific (Tokyo),Linux,Shared,2,15.25,0,0.183,94.26229508196721,0,-0.54501537779826,0.017620783004363205
Armazenamento,i3.large,Asia Pacific (Tokyo),Linux,Dedicated,2,15.25,0,0.201,85.82089552238806,0,-0.5415869395638722,-0.0456029115016478
Armazenamento,i3.large,Asia Pacific (Tokyo),Windows,Shared,2,15.25,0,0.183,94.26229508196721,0,-0.5642181561924835,0.010298400526591166
Armazenamento,i3.large,Asia Pacific (Tokyo),Windows,Dedicated,2,15.25,0,0.201,85.82089552238806,0,-0.5607897179580956,-0.05292529397941985
Armazenamento,i3.large,Asia Pacific (Tokyo),RHEL,Shared,2,15.25,0,0.212,81.36792452830188,0,-0.5385385585141336,-0.034126863035973135
Armazenamento,i3.large,Asia Pacific (Tokyo),RHEL,Dedicated,2,15.25,0,0.23,75.0,0,-0.5346363822809792,-0.09276244779535212
Armazenamento,i3.large,Asia Pacific (Tokyo),SUSE,Shared,2,15.25,0,0.283,60.95406360424029,0,-0.5381570153811164,-0.02790722845373767
Armazenamento,i3.large,Asia Pacific (Tokyo),SUSE,Dedicated,2,15.25,0,0.301,57.308970099667775,0,-0.5336327392911018,-0.08051783226569272
Armazenamento,i3en.large,US East (N. Virginia),Linux,Shared,2,16.0,0,0.226,79.64601769911505,0,-0.5481634669872054,0.03668361339625539
Armazenamento,i3en.large,US East (N. Virginia),Linux,Dedicated,2,16.0,0,0.241,74.68879668049793,0,-0.5441813024117572,-0.018705730503645768
Armazenamento,i3en.large,US East (N. Virginia),Windows,Shared,2,16.0,0,0.318,56.60377358490566,0,-0.5651996020349302,-0.025449560793293993
Armazenamento,i3en.large,US East (N. Virginia),Windows,Dedicated,2,16.0,0,0.333,54.05405405405405,0,-0.560667382638644,-0.07551167341506214
Armazenamento,i3en.large,US East (N. Virginia),RHEL,Shared,2,16.0,0,0.255,70.58823529411765,0,-0.5408100817622189,-0.006574570647582739
Armazenamento,i3en.large,US East (N. Virginia),RHEL,Dedicated,2,16.0,0,0.269,66.91449814126393,0,-0.5366154469476601,-0.05908230580253125
Armazenamento,i3en.large,US East (N. Virginia),SUSE,Shared,2,16.0,0,0.282,63.82978723404256,0,-0.5408626789426593,0.03169001532473292
Armazenamento,i3en.large,US East (N. Virginia),SUSE,Dedicated,2,16.0,0,0.297,60.60606060606061,0,-0.5364844535750121,-0.019863515561058392
Armazenamento,i3en.large,US West (Oregon),Linux,Shared,2,16.0,0,0.226,79.64601769911505,0,-0.5484325930188486,-0.01963718708431037
Armazenamento,i3en.large,US West (Oregon),Linux,Dedicated,2,16.0,0,0.241,74.68879668049793,0,-0.5444504284434004,-0.07502653098421153
Armazenamento,i3en.large,US West (Oregon),Windows,Shared,2,16.0,0,0.226,79.64601769911505,0,-0.5676353714130721,-0.026959569562082415
Armazenamento,i3en.large,US West (Oregon),Windows,Dedicated,2,16.0,0,0.333,54.05405405405405,0,-0.5609365086702872,-0.1318324738956279
Armazenamento,i3en.large,US West (Oregon),RHEL,Shared,2,16.0,0,0.255,70.58823529411765,0,-0.5410792077938621,-0.06289537112814851
Armazenamento,i3en.large,US West (Oregon),RHEL,Dedicated,2,16.0,0,0.269,66.91449814126393,0,-0.5368845729793033,-0.11540310628309701
Armazenamento,i3en.large,US West (Oregon),SUSE,Shared,2,16.0,0,0.282,63.82978723404256,0,-0.5411318049743025,-0.024630785155832842
Armazenamento,i3en.large,US West (Oregon),SUSE,Dedicated,2,16.0,0,0.297,60.60606060606061,0,-0.5367535796066553,-0.07618431604162416
Armazenamento,i3en.large,South America (Sao Paulo),Linux,Shared,2,16.0,0,0.36,50.0,0,-0.5288880492851233,-0.11215188047755459
Armazenamento,i3en.large,South America (Sao Paulo),Linux,Dedicated,2,16.0,0,0.383,46.99738903394256,0,-0.5238131106182907,-0.1635486352597609
Armazenamento,i3en.large,South America (Sao Paulo),Windows,Shared,2,16.0,0,0.452,39.823008849557525,0,-0.5429847907540766,-0.14581729323976494
Armazenamento,i3en.large,South America (Sao Paulo),Windows,Dedicated,2,16.0,0,0.475,37.89473684210527,0,-0.5376643920838347,-0.1948367900503011
Armazenamento,i3en.large,South America (Sao Paulo),RHEL,Shared,2,16.0,0,0.389,46.27249357326478,0,-0.5203168272225939,-0.1436154247021525
Armazenamento,i3en.large,South America (Sao Paulo),RHEL,Dedicated,2,16.0,0,0.412,43.689320388349515,0,-0.5151460573487064,-0.19408406289615052
Armazenamento,i3en.large,South America (Sao Paulo),SUSE,Shared,2,16.0,0,0.416,43.269230769230774,0,-0.5195114570191209,-0.0970415020781976
Armazenamento,i3en.large,South America (Sao Paulo),SUSE,Dedicated,2,16.0,0,0.44,40.90909090909091,0,-0.5142089552945251,-0.1470581828535269
Armazenamento,i3en.large,Asia Pacific (Tokyo),Linux,Shared,2,16.0,0,0.266,67.66917293233082,0,-0.5427754475193874,-0.044592506924974636
Armazenamento,i3en.large,Asia Pacific (Tokyo),Linux,Dedicated,2,16.0,0,0.283,63.60424028268552,0,-0.5384278685649517,-0.09809055287987994
Armazenamento,i3en.large,Asia Pacific (Tokyo),Windows,Shared,2,16.0,0,0.358,50.279329608938546,0,-0.5585201481401356,-0.0942182552863754
Armazenamento,i3en.large,Asia Pacific (Tokyo),Windows,Dedicated,2,16.0,0,0.375,48.0,0,-0.5537646028497973,-0.14376518411129252
Armazenamento,i3en.large,Asia Pacific (Tokyo),RHEL,Shared,2,16.0,0,0.295,61.016949152542374,0,-0.5348724513698266,-0.08252775878591732
Armazenamento,i3en.large,Asia Pacific (Tokyo),RHEL,Dedicated,2,16.0,0,0.312,57.69230769230769,0,-0.5303557341034819,-0.13438771546063083
Armazenamento,i3en.large,Asia Pacific (Tokyo),SUSE,Shared,2,16.0,0,0.322,55.900621118012424,0,-0.5345498645509896,-0.040629549654077925
Armazenamento,i3en.large,Asia Pacific (Tokyo),SUSE,Dedicated,2,16.0,0,0.34,52.94117647058823,0,-0.5298689345767748,-0.09172297474104418
Armazenamento,d2.xlarge,US East (N. Virginia),Linux,Shared,4,30.5,0,0.69,50.00000000000001,0,-0.43393886756770045,-0.044136905889004374
Armazenamento,d2.xlarge,US East (N. Virginia),Linux,Dedicated,4,30.5,0,0.759,45.45454545454545,0,-0.42550081624588104,-0.10085948669983347
Armazenamento,d2.xlarge,US East (N. Virginia),Windows,Shared,4,30.5,0,0.821,42.02192448233861,0,-0.4443830161054755,-0.074557578706392
Armazenamento,d2.xlarge,US East (N. Virginia),Windows,Dedicated,4,30.5,0,0.903,38.20598006644518,0,-0.434728224730799,-0.13020623956510463
Armazenamento,d2.xlarge,US East (N. Virginia),RHEL,Shared,4,30.5,0,0.748,46.12299465240642,0,-0.4230593497524848,-0.07713657035228688
Armazenamento,d2.xlarge,US East (N. Virginia),RHEL,Dedicated,4,30.5,0,0.817,42.22766217870257,0,-0.4144727615423117,-0.13242058481005864
Armazenamento,d2.xlarge,US East (N. Virginia),SUSE,Shared,4,30.5,0,0.79,43.67088607594936,0,-0.42091644097540654,-0.029966512333130933
Armazenamento,d2.xlarge,US East (N. Virginia),SUSE,Dedicated,4,30.5,0,0.869,39.70080552359033,0,-0.41153918859355015,-0.08583155229359864
Armazenamento,d2.xlarge,US West (Oregon),Linux,Shared,4,30.5,0,0.69,50.00000000000001,0,-0.4342079935993436,-0.10045770636957013
Armazenamento,d2.xlarge,US West (Oregon),Linux,Dedicated,4,30.5,0,0.759,45.45454545454545,0,-0.4257699422775242,-0.15718028718039923
Armazenamento,d2.xlarge,US West (Oregon),Windows,Shared,4,30.5,0,0.69,50.00000000000001,0,-0.45341077199356705,-0.10778008884734218
Armazenamento,d2.xlarge,US West (Oregon),Windows,Dedicated,4,30.5,0,0.759,45.45454545454545,0,-0.44497272067174765,-0.16450266965817129
Armazenamento,d2.xlarge,US West (Oregon),RHEL,Shared,4,30.5,0,0.748,46.12299465240642,0,-0.42332847578412797,-0.13345737083285264
Armazenamento,d2.xlarge,US West (Oregon),RHEL,Dedicated,4,30.5,0,0.817,42.22766217870257,0,-0.41474188757395486,-0.1887413852906244
Armazenamento,d2.xlarge,US West (Oregon),SUSE,Shared,4,30.5,0,0.79,43.67088607594936,0,-0.4211855670070497,-0.08628731281369671
Armazenamento,d2.xlarge,US West (Oregon),SUSE,Dedicated,4,30.5,0,0.869,39.70080552359033,0,-0.4118083146251933,-0.14215235277416444
Armazenamento,d2.xlarge,Asia Pacific (Tokyo),Linux,Shared,4,30.5,0,0.844,40.87677725118483,0,-0.4186906038715702,-0.12383676856296416
Armazenamento,d2.xlarge,Asia Pacific (Tokyo),Linux,Dedicated,4,30.5,0,0.928,37.17672413793103,0,-0.40884778573381875,-0.17931211452135784
Armazenamento,d2.xlarge,Asia Pacific (Tokyo),Windows,Shared,4,30.5,0,0.844,40.87677725118483,0,-0.43789338226579366,-0.13115915104073622
Armazenamento,d2.xlarge,Asia Pacific (Tokyo),Windows,Dedicated,4,30.5,0,0.928,37.17672413793103,0,-0.4280505641280422,-0.18663449699912987
Armazenamento,d2.xlarge,Asia Pacific (Tokyo),RHEL,Shared,4,30.5,0,0.902,38.248337028824835,0,-0.40752581966306056,-0.15407365376246157
Armazenamento,d2.xlarge,Asia Pacific (Tokyo),RHEL,Dedicated,4,30.5,0,0.986,34.98985801217039,0,-0.39758211271513555,-0.20857190070306783
Armazenamento,d2.xlarge,Asia Pacific (Tokyo),SUSE,Shared,4,30.5,0,0.944,36.54661016949153,0,-0.4052114671369046,-0.10524317851228203
Armazenamento,d2.xlarge,Asia Pacific (Tokyo),SUSE,Dedicated,4,30.5,0,1.038,33.23699421965318,0,-0.3944717014518275,-0.1602702050760671
Armazenamento,d3.xlarge,US East (N. Virginia),Linux,Shared,4,32.0,0,0.499,72.14428857715431,0,-0.441084233722347,0.012963000472804374
Armazenamento,d3.xlarge,US East (N. Virginia),Linux,Dedicated,4,32.0,0,0.549,65.57377049180327,0,-0.4346435698735242,-0.04745087810124781
Armazenamento,d3.xlarge,US East (N. Virginia),Windows,Shared,4,32.0,0,0.683,52.70863836017569,0,-0.44986512199283163,-0.045013390911172464
Armazenamento,d3.xlarge,US East (N. Virginia),Windows,Dedicated,4,32.0,0,0.733,49.113233287858115,0,-0.44274471806340104,-0.09884404817485176
Armazenamento,d3.xlarge,US East (N. Virginia),RHEL,Shared,4,32.0,0,0.557,64.63195691202871,0,-0.43103529847434463,-0.028080781164815206
Armazenamento,d3.xlarge,US East (N. Virginia),RHEL,Dedicated,4,32.0,0,0.607,59.308072487644154,0,-0.424309809524263,-0.08573615434860163
Armazenamento,d3.xlarge,US East (N. Virginia),SUSE,Shared,4,32.0,0,0.556,64.74820143884891,0,-0.4317788759923295,0.026559625160520267
Armazenamento,d3.xlarge,US East (N. Virginia),SUSE,Dedicated,4,32.0,0,0.606,59.40594059405941,0,-0.42505758560191015,-0.031136410694528778
Armazenamento,d3.xlarge,US West (Oregon),Linux,Shared,4,32.0,0,0.499,72.14428857715431,0,-0.44135335975399015,-0.04335780000776139
Armazenamento,d3.xlarge,US West (Oregon),Linux,Dedicated,4,32.0,0,0.549,65.57377049180327,0,-0.43491269590516735,-0.10377167858181358
Armazenamento,d3.xlarge,US West (Oregon),Windows,Shared,4,32.0,0,0.683,52.70863836017569,0,-0.45013424802447477,-0.10133419139173823
Armazenamento,d3.xlarge,US West (Oregon),Windows,Dedicated,4,32.0,0,0.733,49.113233287858115,0,-0.4430138440950442,-0.15516484865541752
Armazenamento,d3.xlarge,US West (Oregon),RHEL,Shared,4,32.0,0,0.557,64.63195691202871,0,-0.43130442450598777,-0.08440158164538097
Armazenamento,d3.xlarge,US West (Oregon),RHEL,Dedicated,4,32.0,0,0.607,59.308072487644154,0,-0.42457893555590615,-0.1420569548291674
Armazenamento,d3.xlarge,US West (Oregon),SUSE,Shared,4,32.0,0,0.556,64.74820143884891,0,-0.43204800202397264,-0.029761175320045498
Armazenamento,d3.xlarge,US West (Oregon),SUSE,Dedicated,4,32.0,0,0.606,59.40594059405941,0,-0.4253267116335533,-0.08745721117509454
Armazenamento,d3.xlarge,Asia Pacific (Tokyo),Linux,Shared,4,32.0,0,0.724,49.72375690607735,0,-0.42313910765589646,-0.09911160363527788
Armazenamento,d3.xlarge,Asia Pacific (Tokyo),Linux,Dedicated,4,32.0,0,0.797,45.1693851944793,0,-0.41437999678002574,-0.1560201663001156
Armazenamento,d3.xlarge,Asia Pacific (Tokyo),Windows,Shared,4,32.0,0,0.724,49.72375690607735,0,-0.4423418860501199,-0.10643398611304992
Armazenamento,d3.xlarge,Asia Pacific (Tokyo),Windows,Dedicated,4,32.0,0,0.981,36.69724770642202,0,-0.42065599229737666,-0.1897368975241617
Armazenamento,d3.xlarge,Asia Pacific (Tokyo),RHEL,Shared,4,32.0,0,0.782,46.03580562659847,0,-0.4122163956403474,-0.1316929361681184
Armazenamento,d3.xlarge,Asia Pacific (Tokyo),RHEL,Dedicated,4,32.0,0,0.854,42.15456674473068,0,-0.40338426471116234,-0.18707045254718366
Armazenamento,d3.xlarge,Asia Pacific (Tokyo),SUSE,Shared,4,32.0,0,0.78,46.15384615384615,0,-0.4130403370431964,-0.07700699315000505
Armazenamento,d3.xlarge,Asia Pacific (Tokyo),SUSE,Dedicated,4,32.0,0,0.853,42.20398593200469,0,-0.40414311017409277,-0.13257791489017984
Armazenamento,h1.2xlarge,US East (N. Virginia),Linux,Shared,8,32.0,0,0.468,85.47008547008546,0,-0.3358191346229236,0.048746468125871106
Armazenamento,h1.2xlarge,US East (N. Virginia),Linux,Dedicated,8,32.0,0,0.498,80.32128514056225,0,-0.3306691278024152,-0.007690233999760307
Armazenamento,h1.2xlarge,US East (N. Virginia),Windows,Shared,8,32.0,0,0.468,85.47008547008546,0,-0.3550219130171471,0.04142408564809906
Armazenamento,h1.2xlarge,US East (N. Virginia),Windows,Dedicated,8,32.0,0,0.498,80.32128514056225,0,-0.34987190619663866,-0.01501261647753235
Armazenamento,h1.2xlarge,US East (N. Virginia),RHEL,Shared,8,32.0,0,0.583,68.6106346483705,0,-0.3233016550654155,-0.015349343482671942
Armazenamento,h1.2xlarge,US East (N. Virginia),RHEL,Dedicated,8,32.0,0,0.613,65.25285481239804,0,-0.3177424441543993,-0.06782294093671444
Armazenamento,h1.2xlarge,US East (N. Virginia),SUSE,Shared,8,32.0,0,0.568,70.42253521126761,0,-0.32478865609815066,0.04362502449077753
Armazenamento,h1.2xlarge,US East (N. Virginia),SUSE,Dedicated,8,32.0,0,0.598,66.88963210702342,0,-0.31926945654265937,-0.009236079329099853
Armazenamento,h1.2xlarge,US West (Oregon),Linux,Shared,8,32.0,0,0.468,85.47008547008546,0,-0.33608826065456676,-0.007574332354694659
Armazenamento,h1.2xlarge,US West (Oregon),Linux,Dedicated,8,32.0,0,0.498,80.32128514056225,0,-0.33093825383405834,-0.06401103448032608
Armazenamento,h1.2xlarge,US West (Oregon),Windows,Shared,8,32.0,0,0.836,47.84688995215311,0,-0.3341620975544929,-0.11344297171520377
Armazenamento,h1.2xlarge,US West (Oregon),Windows,Dedicated,8,32.0,0,0.498,80.32128514056225,0,-0.3501410322282818,-0.07133341695809811
Armazenamento,h1.2xlarge,US West (Oregon),RHEL,Shared,8,32.0,0,0.583,68.6106346483705,0,-0.32357078109705867,-0.0716701439632377
Armazenamento,h1.2xlarge,US West (Oregon),RHEL,Dedicated,8,32.0,0,0.613,65.25285481239804,0,-0.3180115701860424,-0.12414374141728021
Armazenamento,h1.2xlarge,US West (Oregon),SUSE,Shared,8,32.0,0,0.568,70.42253521126761,0,-0.3250577821297938,-0.012695775989788237
Armazenamento,h1.2xlarge,US West (Oregon),SUSE,Dedicated,8,32.0,0,0.598,66.88963210702342,0,-0.3195385825743025,-0.06555687980966562
